"","id","IdBundesland","Bundesland","Landkreis","Altersgruppe","Geschlecht","AnzahlFall","AnzahlTodesfall","ObjectId","Meldedatum","IdLandkreis","Datenstand","NeuerFall","NeuerTodesfall"
"4056",357779,5,"Nordrhein-Westfalen","LK Warendorf","A15-A34","M",4,0,357779,2020-03-17 01:00:00,"05570","26.03.2020 00:00",0,-9
"4057",357780,5,"Nordrhein-Westfalen","LK Warendorf","A15-A34","M",4,0,357780,2020-03-18 01:00:00,"05570","26.03.2020 00:00",0,-9
"4058",357781,5,"Nordrhein-Westfalen","LK Warendorf","A15-A34","M",3,0,357781,2020-03-19 01:00:00,"05570","26.03.2020 00:00",0,-9
"4059",357782,5,"Nordrhein-Westfalen","LK Warendorf","A15-A34","M",2,0,357782,2020-03-20 01:00:00,"05570","26.03.2020 00:00",0,-9
"4060",357783,5,"Nordrhein-Westfalen","LK Warendorf","A15-A34","M",5,0,357783,2020-03-21 01:00:00,"05570","26.03.2020 00:00",0,-9
"4061",357784,5,"Nordrhein-Westfalen","LK Warendorf","A15-A34","M",2,0,357784,2020-03-22 01:00:00,"05570","26.03.2020 00:00",1,-9
"4062",357785,5,"Nordrhein-Westfalen","LK Warendorf","A15-A34","M",3,0,357785,2020-03-23 01:00:00,"05570","26.03.2020 00:00",0,-9
"4063",357786,5,"Nordrhein-Westfalen","LK Warendorf","A15-A34","M",2,0,357786,2020-03-23 01:00:00,"05570","26.03.2020 00:00",1,-9
"4064",357787,5,"Nordrhein-Westfalen","LK Warendorf","A15-A34","W",1,0,357787,2020-03-11 01:00:00,"05570","26.03.2020 00:00",0,-9
"4065",357788,5,"Nordrhein-Westfalen","LK Warendorf","A15-A34","W",1,0,357788,2020-03-12 01:00:00,"05570","26.03.2020 00:00",0,-9
"4066",357789,5,"Nordrhein-Westfalen","LK Warendorf","A15-A34","W",1,0,357789,2020-03-12 01:00:00,"05570","26.03.2020 00:00",1,-9
"4067",357790,5,"Nordrhein-Westfalen","LK Warendorf","A15-A34","W",5,0,357790,2020-03-13 01:00:00,"05570","26.03.2020 00:00",0,-9
"4068",357791,5,"Nordrhein-Westfalen","LK Warendorf","A15-A34","W",2,0,357791,2020-03-14 01:00:00,"05570","26.03.2020 00:00",0,-9
"4069",357792,5,"Nordrhein-Westfalen","LK Warendorf","A15-A34","W",2,0,357792,2020-03-17 01:00:00,"05570","26.03.2020 00:00",0,-9
"4070",357793,5,"Nordrhein-Westfalen","LK Warendorf","A15-A34","W",1,0,357793,2020-03-18 01:00:00,"05570","26.03.2020 00:00",0,-9
"4071",357794,5,"Nordrhein-Westfalen","LK Warendorf","A15-A34","W",2,0,357794,2020-03-19 01:00:00,"05570","26.03.2020 00:00",0,-9
"4072",357795,5,"Nordrhein-Westfalen","LK Warendorf","A15-A34","W",3,0,357795,2020-03-20 01:00:00,"05570","26.03.2020 00:00",0,-9
"4073",357796,5,"Nordrhein-Westfalen","LK Warendorf","A15-A34","W",1,0,357796,2020-03-21 01:00:00,"05570","26.03.2020 00:00",0,-9
"4074",357797,5,"Nordrhein-Westfalen","LK Warendorf","A15-A34","W",4,0,357797,2020-03-23 01:00:00,"05570","26.03.2020 00:00",0,-9
"4075",357798,5,"Nordrhein-Westfalen","LK Warendorf","A15-A34","W",3,0,357798,2020-03-23 01:00:00,"05570","26.03.2020 00:00",1,-9
"4076",357799,5,"Nordrhein-Westfalen","LK Warendorf","A15-A34","W",1,0,357799,2020-03-24 01:00:00,"05570","26.03.2020 00:00",1,-9
"4077",357800,5,"Nordrhein-Westfalen","LK Warendorf","A35-A59","M",2,0,357800,2020-03-10 01:00:00,"05570","26.03.2020 00:00",0,-9
"4078",357801,5,"Nordrhein-Westfalen","LK Warendorf","A35-A59","M",1,0,357801,2020-03-11 01:00:00,"05570","26.03.2020 00:00",1,-9
"4079",357802,5,"Nordrhein-Westfalen","LK Warendorf","A35-A59","M",4,0,357802,2020-03-13 01:00:00,"05570","26.03.2020 00:00",0,-9
"4080",357803,5,"Nordrhein-Westfalen","LK Warendorf","A35-A59","M",8,0,357803,2020-03-14 01:00:00,"05570","26.03.2020 00:00",0,-9
"4081",357804,5,"Nordrhein-Westfalen","LK Warendorf","A35-A59","M",4,0,357804,2020-03-15 01:00:00,"05570","26.03.2020 00:00",0,-9
"4082",357805,5,"Nordrhein-Westfalen","LK Warendorf","A35-A59","M",1,0,357805,2020-03-16 01:00:00,"05570","26.03.2020 00:00",0,-9
"4083",357806,5,"Nordrhein-Westfalen","LK Warendorf","A35-A59","M",4,0,357806,2020-03-17 01:00:00,"05570","26.03.2020 00:00",0,-9
"4084",357807,5,"Nordrhein-Westfalen","LK Warendorf","A35-A59","M",2,0,357807,2020-03-17 01:00:00,"05570","26.03.2020 00:00",1,-9
"4085",357808,5,"Nordrhein-Westfalen","LK Warendorf","A35-A59","M",6,0,357808,2020-03-18 01:00:00,"05570","26.03.2020 00:00",0,-9
"4086",357809,5,"Nordrhein-Westfalen","LK Warendorf","A35-A59","M",7,0,357809,2020-03-19 01:00:00,"05570","26.03.2020 00:00",0,-9
"4087",357810,5,"Nordrhein-Westfalen","LK Warendorf","A35-A59","M",3,0,357810,2020-03-20 01:00:00,"05570","26.03.2020 00:00",0,-9
"4088",357811,5,"Nordrhein-Westfalen","LK Warendorf","A35-A59","M",8,0,357811,2020-03-21 01:00:00,"05570","26.03.2020 00:00",0,-9
"4089",357812,5,"Nordrhein-Westfalen","LK Warendorf","A35-A59","M",5,0,357812,2020-03-23 01:00:00,"05570","26.03.2020 00:00",0,-9
"4090",357813,5,"Nordrhein-Westfalen","LK Warendorf","A35-A59","M",3,0,357813,2020-03-24 01:00:00,"05570","26.03.2020 00:00",1,-9
"4091",357814,5,"Nordrhein-Westfalen","LK Warendorf","A35-A59","W",4,0,357814,2020-03-13 01:00:00,"05570","26.03.2020 00:00",0,-9
"4092",357815,5,"Nordrhein-Westfalen","LK Warendorf","A35-A59","W",2,0,357815,2020-03-14 01:00:00,"05570","26.03.2020 00:00",0,-9
"4093",357816,5,"Nordrhein-Westfalen","LK Warendorf","A35-A59","W",1,0,357816,2020-03-15 01:00:00,"05570","26.03.2020 00:00",0,-9
"4094",357817,5,"Nordrhein-Westfalen","LK Warendorf","A35-A59","W",1,0,357817,2020-03-15 01:00:00,"05570","26.03.2020 00:00",1,-9
"4095",357818,5,"Nordrhein-Westfalen","LK Warendorf","A35-A59","W",1,0,357818,2020-03-17 01:00:00,"05570","26.03.2020 00:00",0,-9
"4096",357819,5,"Nordrhein-Westfalen","LK Warendorf","A35-A59","W",2,0,357819,2020-03-18 01:00:00,"05570","26.03.2020 00:00",0,-9
"4097",357820,5,"Nordrhein-Westfalen","LK Warendorf","A35-A59","W",1,0,357820,2020-03-18 01:00:00,"05570","26.03.2020 00:00",1,-9
"4098",357821,5,"Nordrhein-Westfalen","LK Warendorf","A35-A59","W",4,0,357821,2020-03-19 01:00:00,"05570","26.03.2020 00:00",0,-9
"4099",357822,5,"Nordrhein-Westfalen","LK Warendorf","A35-A59","W",2,0,357822,2020-03-19 01:00:00,"05570","26.03.2020 00:00",1,-9
"4100",357823,5,"Nordrhein-Westfalen","LK Warendorf","A35-A59","W",10,0,357823,2020-03-20 01:00:00,"05570","26.03.2020 00:00",0,-9
"4101",357824,5,"Nordrhein-Westfalen","LK Warendorf","A35-A59","W",1,0,357824,2020-03-20 01:00:00,"05570","26.03.2020 00:00",1,-9
"4102",357825,5,"Nordrhein-Westfalen","LK Warendorf","A35-A59","W",5,0,357825,2020-03-21 01:00:00,"05570","26.03.2020 00:00",0,-9
"4103",357826,5,"Nordrhein-Westfalen","LK Warendorf","A35-A59","W",3,0,357826,2020-03-23 01:00:00,"05570","26.03.2020 00:00",0,-9
"4104",357827,5,"Nordrhein-Westfalen","LK Warendorf","A60-A79","M",1,0,357827,2020-03-10 01:00:00,"05570","26.03.2020 00:00",0,-9
"4105",357828,5,"Nordrhein-Westfalen","LK Warendorf","A60-A79","M",1,0,357828,2020-03-12 01:00:00,"05570","26.03.2020 00:00",0,-9
"4106",357829,5,"Nordrhein-Westfalen","LK Warendorf","A60-A79","M",1,0,357829,2020-03-13 01:00:00,"05570","26.03.2020 00:00",0,-9
"4107",357830,5,"Nordrhein-Westfalen","LK Warendorf","A60-A79","M",2,0,357830,2020-03-14 01:00:00,"05570","26.03.2020 00:00",0,-9
"4108",357831,5,"Nordrhein-Westfalen","LK Warendorf","A60-A79","M",2,0,357831,2020-03-15 01:00:00,"05570","26.03.2020 00:00",0,-9
"4109",357832,5,"Nordrhein-Westfalen","LK Warendorf","A60-A79","M",3,0,357832,2020-03-17 01:00:00,"05570","26.03.2020 00:00",0,-9
"4110",357833,5,"Nordrhein-Westfalen","LK Warendorf","A60-A79","M",1,0,357833,2020-03-17 01:00:00,"05570","26.03.2020 00:00",1,-9
"4111",357834,5,"Nordrhein-Westfalen","LK Warendorf","A60-A79","M",4,0,357834,2020-03-18 01:00:00,"05570","26.03.2020 00:00",0,-9
"4112",357835,5,"Nordrhein-Westfalen","LK Warendorf","A60-A79","M",1,0,357835,2020-03-19 01:00:00,"05570","26.03.2020 00:00",0,-9
"4113",357836,5,"Nordrhein-Westfalen","LK Warendorf","A60-A79","M",2,0,357836,2020-03-20 01:00:00,"05570","26.03.2020 00:00",0,-9
"4114",357837,5,"Nordrhein-Westfalen","LK Warendorf","A60-A79","M",4,0,357837,2020-03-21 01:00:00,"05570","26.03.2020 00:00",0,-9
"4115",357838,5,"Nordrhein-Westfalen","LK Warendorf","A60-A79","M",1,0,357838,2020-03-22 01:00:00,"05570","26.03.2020 00:00",0,-9
"4116",357839,5,"Nordrhein-Westfalen","LK Warendorf","A60-A79","M",1,0,357839,2020-03-23 01:00:00,"05570","26.03.2020 00:00",1,-9
"4117",357840,5,"Nordrhein-Westfalen","LK Warendorf","A60-A79","W",1,0,357840,2020-03-12 01:00:00,"05570","26.03.2020 00:00",0,-9
"4118",357841,5,"Nordrhein-Westfalen","LK Warendorf","A60-A79","W",1,0,357841,2020-03-16 01:00:00,"05570","26.03.2020 00:00",0,-9
"4119",357842,5,"Nordrhein-Westfalen","LK Warendorf","A60-A79","W",3,0,357842,2020-03-17 01:00:00,"05570","26.03.2020 00:00",0,-9
"4120",357843,5,"Nordrhein-Westfalen","LK Warendorf","A60-A79","W",1,0,357843,2020-03-17 01:00:00,"05570","26.03.2020 00:00",1,-9
"4121",357844,5,"Nordrhein-Westfalen","LK Warendorf","A60-A79","W",2,0,357844,2020-03-18 01:00:00,"05570","26.03.2020 00:00",0,-9
"4122",357845,5,"Nordrhein-Westfalen","LK Warendorf","A60-A79","W",2,0,357845,2020-03-19 01:00:00,"05570","26.03.2020 00:00",0,-9
"4123",357846,5,"Nordrhein-Westfalen","LK Warendorf","A60-A79","W",5,0,357846,2020-03-20 01:00:00,"05570","26.03.2020 00:00",0,-9
"4124",357847,5,"Nordrhein-Westfalen","LK Warendorf","A60-A79","W",7,0,357847,2020-03-21 01:00:00,"05570","26.03.2020 00:00",0,-9
"4125",357848,5,"Nordrhein-Westfalen","LK Warendorf","A60-A79","W",1,0,357848,2020-03-21 01:00:00,"05570","26.03.2020 00:00",1,-9
"4126",357849,5,"Nordrhein-Westfalen","LK Warendorf","A60-A79","W",1,0,357849,2020-03-23 01:00:00,"05570","26.03.2020 00:00",1,-9
"4127",357850,5,"Nordrhein-Westfalen","LK Warendorf","A60-A79","W",2,0,357850,2020-03-24 01:00:00,"05570","26.03.2020 00:00",1,-9
"4128",357851,5,"Nordrhein-Westfalen","LK Warendorf","A80+","M",1,0,357851,2020-03-13 01:00:00,"05570","26.03.2020 00:00",0,-9
"4129",357852,5,"Nordrhein-Westfalen","LK Warendorf","A80+","M",1,0,357852,2020-03-14 01:00:00,"05570","26.03.2020 00:00",0,-9
"4130",357853,5,"Nordrhein-Westfalen","LK Warendorf","A80+","W",1,0,357853,2020-03-23 01:00:00,"05570","26.03.2020 00:00",0,-9
"4131",357854,5,"Nordrhein-Westfalen","LK Warendorf","unbekannt","M",1,0,357854,2020-03-17 01:00:00,"05570","26.03.2020 00:00",0,-9
"4132",357855,5,"Nordrhein-Westfalen","LK Warendorf","unbekannt","M",1,0,357855,2020-03-20 01:00:00,"05570","26.03.2020 00:00",0,-9
"4133",357856,5,"Nordrhein-Westfalen","LK Warendorf","unbekannt","unbekannt",4,0,357856,2020-03-16 01:00:00,"05570","26.03.2020 00:00",0,-9
"4134",357857,5,"Nordrhein-Westfalen","LK Warendorf","unbekannt","unbekannt",4,0,357857,2020-03-17 01:00:00,"05570","26.03.2020 00:00",0,-9
"4135",357858,5,"Nordrhein-Westfalen","LK Warendorf","unbekannt","unbekannt",1,0,357858,2020-03-23 01:00:00,"05570","26.03.2020 00:00",1,-9
"4136",357859,5,"Nordrhein-Westfalen","LK Warendorf","unbekannt","W",1,0,357859,2020-03-20 01:00:00,"05570","26.03.2020 00:00",0,-9
"4137",357860,5,"Nordrhein-Westfalen","SK Bielefeld","A15-A34","M",4,0,357860,2020-03-23 01:00:00,"05711","26.03.2020 00:00",0,-9
"4138",357861,5,"Nordrhein-Westfalen","SK Bielefeld","A15-A34","unbekannt",1,0,357861,2020-03-12 01:00:00,"05711","26.03.2020 00:00",0,-9
"4139",357862,5,"Nordrhein-Westfalen","SK Bielefeld","A15-A34","W",3,0,357862,2020-03-23 01:00:00,"05711","26.03.2020 00:00",0,-9
"4140",357863,5,"Nordrhein-Westfalen","SK Bielefeld","A35-A59","M",1,0,357863,2020-03-09 01:00:00,"05711","26.03.2020 00:00",0,-9
"4141",357864,5,"Nordrhein-Westfalen","SK Bielefeld","A35-A59","M",4,0,357864,2020-03-12 01:00:00,"05711","26.03.2020 00:00",0,-9
"4142",357865,5,"Nordrhein-Westfalen","SK Bielefeld","A35-A59","M",8,0,357865,2020-03-23 01:00:00,"05711","26.03.2020 00:00",0,-9
"4143",357866,5,"Nordrhein-Westfalen","SK Bielefeld","A35-A59","W",3,0,357866,2020-03-12 01:00:00,"05711","26.03.2020 00:00",0,-9
"4144",357867,5,"Nordrhein-Westfalen","SK Bielefeld","A35-A59","W",7,0,357867,2020-03-23 01:00:00,"05711","26.03.2020 00:00",0,-9
"4145",357868,5,"Nordrhein-Westfalen","SK Bielefeld","A60-A79","M",1,0,357868,2020-03-12 01:00:00,"05711","26.03.2020 00:00",0,-9
"4146",357869,5,"Nordrhein-Westfalen","SK Bielefeld","A60-A79","M",1,0,357869,2020-03-23 01:00:00,"05711","26.03.2020 00:00",0,-9
"4147",357870,5,"Nordrhein-Westfalen","SK Bielefeld","A60-A79","W",2,0,357870,2020-03-23 01:00:00,"05711","26.03.2020 00:00",0,-9
"4148",357871,5,"Nordrhein-Westfalen","SK Bielefeld","A80+","M",1,0,357871,2020-03-12 01:00:00,"05711","26.03.2020 00:00",0,-9
"4149",357872,5,"Nordrhein-Westfalen","LK Gütersloh","A05-A14","W",1,0,357872,2020-03-20 01:00:00,"05754","26.03.2020 00:00",0,-9
"4150",357873,5,"Nordrhein-Westfalen","LK Gütersloh","A05-A14","W",1,0,357873,2020-03-21 01:00:00,"05754","26.03.2020 00:00",0,-9
"4151",357874,5,"Nordrhein-Westfalen","LK Gütersloh","A15-A34","M",4,0,357874,2020-03-11 01:00:00,"05754","26.03.2020 00:00",0,-9
"4152",357875,5,"Nordrhein-Westfalen","LK Gütersloh","A15-A34","M",1,0,357875,2020-03-13 01:00:00,"05754","26.03.2020 00:00",0,-9
"4153",357876,5,"Nordrhein-Westfalen","LK Gütersloh","A15-A34","M",2,0,357876,2020-03-16 01:00:00,"05754","26.03.2020 00:00",0,-9
"4154",357877,5,"Nordrhein-Westfalen","LK Gütersloh","A15-A34","M",5,0,357877,2020-03-17 01:00:00,"05754","26.03.2020 00:00",0,-9
"4155",357878,5,"Nordrhein-Westfalen","LK Gütersloh","A15-A34","M",4,0,357878,2020-03-18 01:00:00,"05754","26.03.2020 00:00",0,-9
"4156",357879,5,"Nordrhein-Westfalen","LK Gütersloh","A15-A34","M",5,0,357879,2020-03-19 01:00:00,"05754","26.03.2020 00:00",0,-9
"4157",357880,5,"Nordrhein-Westfalen","LK Gütersloh","A15-A34","M",1,0,357880,2020-03-19 01:00:00,"05754","26.03.2020 00:00",1,-9
"4158",357881,5,"Nordrhein-Westfalen","LK Gütersloh","A15-A34","M",1,0,357881,2020-03-20 01:00:00,"05754","26.03.2020 00:00",0,-9
"4159",357882,5,"Nordrhein-Westfalen","LK Gütersloh","A15-A34","M",2,0,357882,2020-03-21 01:00:00,"05754","26.03.2020 00:00",0,-9
"4160",357883,5,"Nordrhein-Westfalen","LK Gütersloh","A15-A34","M",1,0,357883,2020-03-21 01:00:00,"05754","26.03.2020 00:00",1,-9
"4161",357884,5,"Nordrhein-Westfalen","LK Gütersloh","A15-A34","M",1,0,357884,2020-03-23 01:00:00,"05754","26.03.2020 00:00",0,-9
"4162",357885,5,"Nordrhein-Westfalen","LK Gütersloh","A15-A34","M",2,0,357885,2020-03-24 01:00:00,"05754","26.03.2020 00:00",1,-9
"4163",357886,5,"Nordrhein-Westfalen","LK Gütersloh","A15-A34","W",1,0,357886,2020-03-13 01:00:00,"05754","26.03.2020 00:00",0,-9
"4164",357887,5,"Nordrhein-Westfalen","LK Gütersloh","A15-A34","W",1,0,357887,2020-03-15 01:00:00,"05754","26.03.2020 00:00",0,-9
"4165",357888,5,"Nordrhein-Westfalen","LK Gütersloh","A15-A34","W",1,0,357888,2020-03-17 01:00:00,"05754","26.03.2020 00:00",0,-9
"4166",357889,5,"Nordrhein-Westfalen","LK Gütersloh","A15-A34","W",1,0,357889,2020-03-18 01:00:00,"05754","26.03.2020 00:00",0,-9
"4167",357890,5,"Nordrhein-Westfalen","LK Gütersloh","A15-A34","W",3,0,357890,2020-03-19 01:00:00,"05754","26.03.2020 00:00",0,-9
"4168",357891,5,"Nordrhein-Westfalen","LK Gütersloh","A15-A34","W",1,0,357891,2020-03-20 01:00:00,"05754","26.03.2020 00:00",0,-9
"4169",357892,5,"Nordrhein-Westfalen","LK Gütersloh","A15-A34","W",3,0,357892,2020-03-21 01:00:00,"05754","26.03.2020 00:00",0,-9
"4170",357893,5,"Nordrhein-Westfalen","LK Gütersloh","A15-A34","W",2,0,357893,2020-03-23 01:00:00,"05754","26.03.2020 00:00",0,-9
"4171",357894,5,"Nordrhein-Westfalen","LK Gütersloh","A15-A34","W",2,0,357894,2020-03-24 01:00:00,"05754","26.03.2020 00:00",1,-9
"4172",357895,5,"Nordrhein-Westfalen","LK Gütersloh","A35-A59","M",2,0,357895,2020-03-11 01:00:00,"05754","26.03.2020 00:00",0,-9
"4173",357896,5,"Nordrhein-Westfalen","LK Gütersloh","A35-A59","M",1,0,357896,2020-03-12 01:00:00,"05754","26.03.2020 00:00",0,-9
"4174",357897,5,"Nordrhein-Westfalen","LK Gütersloh","A35-A59","M",13,0,357897,2020-03-13 01:00:00,"05754","26.03.2020 00:00",0,-9
"4175",357898,5,"Nordrhein-Westfalen","LK Gütersloh","A35-A59","M",1,0,357898,2020-03-14 01:00:00,"05754","26.03.2020 00:00",0,-9
"4176",357899,5,"Nordrhein-Westfalen","LK Gütersloh","A35-A59","M",4,0,357899,2020-03-15 01:00:00,"05754","26.03.2020 00:00",0,-9
"4177",357900,5,"Nordrhein-Westfalen","LK Gütersloh","A35-A59","M",17,0,357900,2020-03-16 01:00:00,"05754","26.03.2020 00:00",0,-9
"4178",357901,5,"Nordrhein-Westfalen","LK Gütersloh","A35-A59","M",3,0,357901,2020-03-17 01:00:00,"05754","26.03.2020 00:00",0,-9
"4179",357902,5,"Nordrhein-Westfalen","LK Gütersloh","A35-A59","M",11,0,357902,2020-03-18 01:00:00,"05754","26.03.2020 00:00",0,-9
"4180",357903,5,"Nordrhein-Westfalen","LK Gütersloh","A35-A59","M",14,0,357903,2020-03-19 01:00:00,"05754","26.03.2020 00:00",0,-9
"4181",357904,5,"Nordrhein-Westfalen","LK Gütersloh","A35-A59","M",5,0,357904,2020-03-20 01:00:00,"05754","26.03.2020 00:00",0,-9
"4182",357905,5,"Nordrhein-Westfalen","LK Gütersloh","A35-A59","M",8,0,357905,2020-03-21 01:00:00,"05754","26.03.2020 00:00",0,-9
"4183",357906,5,"Nordrhein-Westfalen","LK Gütersloh","A35-A59","M",1,0,357906,2020-03-21 01:00:00,"05754","26.03.2020 00:00",1,-9
"4184",357907,5,"Nordrhein-Westfalen","LK Gütersloh","A35-A59","M",1,0,357907,2020-03-22 01:00:00,"05754","26.03.2020 00:00",0,-9
"4185",357908,5,"Nordrhein-Westfalen","LK Gütersloh","A35-A59","M",3,0,357908,2020-03-23 01:00:00,"05754","26.03.2020 00:00",0,-9
"4186",357909,5,"Nordrhein-Westfalen","LK Gütersloh","A35-A59","M",2,0,357909,2020-03-24 01:00:00,"05754","26.03.2020 00:00",1,-9
"4187",357910,5,"Nordrhein-Westfalen","LK Gütersloh","A35-A59","W",2,0,357910,2020-03-13 01:00:00,"05754","26.03.2020 00:00",0,-9
"4188",357911,5,"Nordrhein-Westfalen","LK Gütersloh","A35-A59","W",2,0,357911,2020-03-15 01:00:00,"05754","26.03.2020 00:00",0,-9
"4189",357912,5,"Nordrhein-Westfalen","LK Gütersloh","A35-A59","W",12,0,357912,2020-03-16 01:00:00,"05754","26.03.2020 00:00",0,-9
"4190",357913,5,"Nordrhein-Westfalen","LK Gütersloh","A35-A59","W",4,0,357913,2020-03-17 01:00:00,"05754","26.03.2020 00:00",0,-9
"4191",357914,5,"Nordrhein-Westfalen","LK Gütersloh","A35-A59","W",3,0,357914,2020-03-18 01:00:00,"05754","26.03.2020 00:00",0,-9
"4192",357915,5,"Nordrhein-Westfalen","LK Gütersloh","A35-A59","W",10,0,357915,2020-03-19 01:00:00,"05754","26.03.2020 00:00",0,-9
"4193",357916,5,"Nordrhein-Westfalen","LK Gütersloh","A35-A59","W",3,0,357916,2020-03-20 01:00:00,"05754","26.03.2020 00:00",0,-9
"4194",357917,5,"Nordrhein-Westfalen","LK Gütersloh","A35-A59","W",5,0,357917,2020-03-21 01:00:00,"05754","26.03.2020 00:00",0,-9
"4195",357918,5,"Nordrhein-Westfalen","LK Gütersloh","A35-A59","W",1,0,357918,2020-03-21 01:00:00,"05754","26.03.2020 00:00",1,-9
"4196",357919,5,"Nordrhein-Westfalen","LK Gütersloh","A35-A59","W",2,0,357919,2020-03-22 01:00:00,"05754","26.03.2020 00:00",0,-9
"4197",357920,5,"Nordrhein-Westfalen","LK Gütersloh","A35-A59","W",2,0,357920,2020-03-23 01:00:00,"05754","26.03.2020 00:00",0,-9
"4198",357921,5,"Nordrhein-Westfalen","LK Gütersloh","A35-A59","W",1,0,357921,2020-03-23 01:00:00,"05754","26.03.2020 00:00",1,-9
"4199",357922,5,"Nordrhein-Westfalen","LK Gütersloh","A35-A59","W",3,0,357922,2020-03-24 01:00:00,"05754","26.03.2020 00:00",1,-9
"4200",357923,5,"Nordrhein-Westfalen","LK Gütersloh","A60-A79","M",3,0,357923,2020-03-15 01:00:00,"05754","26.03.2020 00:00",0,-9
"4201",357924,5,"Nordrhein-Westfalen","LK Gütersloh","A60-A79","M",3,0,357924,2020-03-16 01:00:00,"05754","26.03.2020 00:00",0,-9
"4202",357925,5,"Nordrhein-Westfalen","LK Gütersloh","A60-A79","M",3,0,357925,2020-03-18 01:00:00,"05754","26.03.2020 00:00",0,-9
"4203",357926,5,"Nordrhein-Westfalen","LK Gütersloh","A60-A79","M",1,0,357926,2020-03-19 01:00:00,"05754","26.03.2020 00:00",0,-9
"4204",357927,5,"Nordrhein-Westfalen","LK Gütersloh","A60-A79","M",3,0,357927,2020-03-20 01:00:00,"05754","26.03.2020 00:00",0,-9
"4205",357928,5,"Nordrhein-Westfalen","LK Gütersloh","A60-A79","M",1,0,357928,2020-03-21 01:00:00,"05754","26.03.2020 00:00",0,-9
"4206",357929,5,"Nordrhein-Westfalen","LK Gütersloh","A60-A79","M",2,0,357929,2020-03-23 01:00:00,"05754","26.03.2020 00:00",0,-9
"4207",357930,5,"Nordrhein-Westfalen","LK Gütersloh","A60-A79","M",2,0,357930,2020-03-24 01:00:00,"05754","26.03.2020 00:00",1,-9
"4208",357931,5,"Nordrhein-Westfalen","LK Gütersloh","A60-A79","W",1,0,357931,2020-03-15 01:00:00,"05754","26.03.2020 00:00",0,-9
"4209",357932,5,"Nordrhein-Westfalen","LK Gütersloh","A60-A79","W",4,0,357932,2020-03-19 01:00:00,"05754","26.03.2020 00:00",0,-9
"4210",357933,5,"Nordrhein-Westfalen","LK Gütersloh","A60-A79","W",1,0,357933,2020-03-20 01:00:00,"05754","26.03.2020 00:00",0,-9
"4211",357934,5,"Nordrhein-Westfalen","LK Gütersloh","A60-A79","W",1,0,357934,2020-03-24 01:00:00,"05754","26.03.2020 00:00",1,-9
"4212",357935,5,"Nordrhein-Westfalen","LK Gütersloh","A80+","W",2,0,357935,2020-03-24 01:00:00,"05754","26.03.2020 00:00",1,-9
"4213",357936,5,"Nordrhein-Westfalen","LK Herford","A00-A04","M",1,0,357936,2020-03-19 01:00:00,"05758","26.03.2020 00:00",0,-9
"4214",357937,5,"Nordrhein-Westfalen","LK Herford","A05-A14","M",2,0,357937,2020-03-18 01:00:00,"05758","26.03.2020 00:00",0,-9
"4215",357938,5,"Nordrhein-Westfalen","LK Herford","A05-A14","W",1,0,357938,2020-03-10 01:00:00,"05758","26.03.2020 00:00",0,-9
"4216",357939,5,"Nordrhein-Westfalen","LK Herford","A05-A14","W",1,0,357939,2020-03-20 01:00:00,"05758","26.03.2020 00:00",0,-9
"4217",357940,5,"Nordrhein-Westfalen","LK Herford","A15-A34","M",1,0,357940,2020-03-13 01:00:00,"05758","26.03.2020 00:00",0,-9
"4218",357941,5,"Nordrhein-Westfalen","LK Herford","A15-A34","M",2,0,357941,2020-03-18 01:00:00,"05758","26.03.2020 00:00",0,-9
"4219",357942,5,"Nordrhein-Westfalen","LK Herford","A15-A34","M",3,0,357942,2020-03-19 01:00:00,"05758","26.03.2020 00:00",0,-9
"4220",357943,5,"Nordrhein-Westfalen","LK Herford","A15-A34","M",2,0,357943,2020-03-20 01:00:00,"05758","26.03.2020 00:00",0,-9
"4221",357944,5,"Nordrhein-Westfalen","LK Herford","A15-A34","M",2,0,357944,2020-03-21 01:00:00,"05758","26.03.2020 00:00",0,-9
"4222",357945,5,"Nordrhein-Westfalen","LK Herford","A15-A34","M",1,0,357945,2020-03-23 01:00:00,"05758","26.03.2020 00:00",0,-9
"4223",357946,5,"Nordrhein-Westfalen","LK Herford","A15-A34","M",1,0,357946,2020-03-24 01:00:00,"05758","26.03.2020 00:00",1,-9
"4224",357947,5,"Nordrhein-Westfalen","LK Herford","A15-A34","W",1,0,357947,2020-03-13 01:00:00,"05758","26.03.2020 00:00",0,-9
"4225",357948,5,"Nordrhein-Westfalen","LK Herford","A15-A34","W",1,0,357948,2020-03-14 01:00:00,"05758","26.03.2020 00:00",0,-9
"4226",357949,5,"Nordrhein-Westfalen","LK Herford","A15-A34","W",1,0,357949,2020-03-17 01:00:00,"05758","26.03.2020 00:00",0,-9
"4227",357950,5,"Nordrhein-Westfalen","LK Herford","A15-A34","W",2,0,357950,2020-03-18 01:00:00,"05758","26.03.2020 00:00",0,-9
"4228",357951,5,"Nordrhein-Westfalen","LK Herford","A15-A34","W",7,0,357951,2020-03-19 01:00:00,"05758","26.03.2020 00:00",0,-9
"4229",357952,5,"Nordrhein-Westfalen","LK Herford","A15-A34","W",1,0,357952,2020-03-20 01:00:00,"05758","26.03.2020 00:00",0,-9
"4230",357953,5,"Nordrhein-Westfalen","LK Herford","A15-A34","W",4,0,357953,2020-03-21 01:00:00,"05758","26.03.2020 00:00",0,-9
