id,IdBundesland,Bundesland,Landkreis,Altersgruppe,Geschlecht,AnzahlFall,AnzahlTodesfall,ObjectId,Meldedatum,IdLandkreis,Datenstand,NeuerFall,NeuerTodesfall
786265,6,Hessen,LK Kassel,A35-A59,W,2,0,786265,2020-04-04T00:00:00Z,06633,"05.04.2020, 00:00 Uhr",1,-9
786266,6,Hessen,LK Kassel,A60-A79,M,1,0,786266,2020-03-14T00:00:00Z,06633,"05.04.2020, 00:00 Uhr",0,-9
786267,6,Hessen,LK Kassel,A60-A79,M,1,0,786267,2020-03-17T00:00:00Z,06633,"05.04.2020, 00:00 Uhr",0,-9
786268,6,Hessen,LK Kassel,A60-A79,M,1,0,786268,2020-03-18T00:00:00Z,06633,"05.04.2020, 00:00 Uhr",0,-9
786269,6,Hessen,LK Kassel,A60-A79,M,2,0,786269,2020-03-19T00:00:00Z,06633,"05.04.2020, 00:00 Uhr",0,-9
786270,6,Hessen,LK Kassel,A60-A79,M,1,0,786270,2020-03-20T00:00:00Z,06633,"05.04.2020, 00:00 Uhr",0,-9
786271,6,Hessen,LK Kassel,A60-A79,M,3,0,786271,2020-03-25T00:00:00Z,06633,"05.04.2020, 00:00 Uhr",0,-9
786272,6,Hessen,LK Kassel,A60-A79,M,3,0,786272,2020-03-26T00:00:00Z,06633,"05.04.2020, 00:00 Uhr",0,-9
786273,6,Hessen,LK Kassel,A60-A79,M,1,0,786273,2020-03-30T00:00:00Z,06633,"05.04.2020, 00:00 Uhr",0,-9
786274,6,Hessen,LK Kassel,A60-A79,M,2,0,786274,2020-03-31T00:00:00Z,06633,"05.04.2020, 00:00 Uhr",0,-9
786275,6,Hessen,LK Kassel,A60-A79,W,1,0,786275,2020-03-14T00:00:00Z,06633,"05.04.2020, 00:00 Uhr",0,-9
786276,6,Hessen,LK Kassel,A60-A79,W,1,0,786276,2020-03-18T00:00:00Z,06633,"05.04.2020, 00:00 Uhr",0,-9
786277,6,Hessen,LK Kassel,A60-A79,W,1,0,786277,2020-03-19T00:00:00Z,06633,"05.04.2020, 00:00 Uhr",0,-9
786278,6,Hessen,LK Kassel,A60-A79,W,1,0,786278,2020-03-22T00:00:00Z,06633,"05.04.2020, 00:00 Uhr",0,-9
786279,6,Hessen,LK Kassel,A60-A79,W,1,0,786279,2020-03-24T00:00:00Z,06633,"05.04.2020, 00:00 Uhr",0,-9
786280,6,Hessen,LK Kassel,A60-A79,W,2,0,786280,2020-03-25T00:00:00Z,06633,"05.04.2020, 00:00 Uhr",0,-9
786281,6,Hessen,LK Kassel,A60-A79,W,2,0,786281,2020-03-28T00:00:00Z,06633,"05.04.2020, 00:00 Uhr",0,-9
786282,6,Hessen,LK Kassel,A60-A79,W,1,0,786282,2020-03-30T00:00:00Z,06633,"05.04.2020, 00:00 Uhr",0,-9
786283,6,Hessen,LK Kassel,A60-A79,W,3,0,786283,2020-03-31T00:00:00Z,06633,"05.04.2020, 00:00 Uhr",0,-9
786284,6,Hessen,LK Kassel,A60-A79,W,1,0,786284,2020-04-02T00:00:00Z,06633,"05.04.2020, 00:00 Uhr",0,-9
786285,6,Hessen,LK Kassel,A80+,M,1,0,786285,2020-03-24T00:00:00Z,06633,"05.04.2020, 00:00 Uhr",0,-9
786286,6,Hessen,LK Kassel,A80+,M,1,1,786286,2020-03-30T00:00:00Z,06633,"05.04.2020, 00:00 Uhr",0,0
786287,6,Hessen,LK Kassel,A80+,M,1,0,786287,2020-04-02T00:00:00Z,06633,"05.04.2020, 00:00 Uhr",0,-9
786288,6,Hessen,LK Kassel,A80+,W,1,1,786288,2020-03-26T00:00:00Z,06633,"05.04.2020, 00:00 Uhr",0,0
786289,6,Hessen,LK Kassel,A80+,W,1,0,786289,2020-03-30T00:00:00Z,06633,"05.04.2020, 00:00 Uhr",0,-9
786290,6,Hessen,LK Kassel,A80+,W,1,0,786290,2020-03-31T00:00:00Z,06633,"05.04.2020, 00:00 Uhr",0,-9
786291,6,Hessen,LK Kassel,A80+,W,1,0,786291,2020-04-02T00:00:00Z,06633,"05.04.2020, 00:00 Uhr",0,-9
786292,6,Hessen,LK Kassel,A80+,W,1,0,786292,2020-04-03T00:00:00Z,06633,"05.04.2020, 00:00 Uhr",0,-9
786293,6,Hessen,LK Schwalm-Eder-Kreis,A00-A04,M,1,0,786293,2020-03-17T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786294,6,Hessen,LK Schwalm-Eder-Kreis,A00-A04,W,1,0,786294,2020-03-28T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786295,6,Hessen,LK Schwalm-Eder-Kreis,A05-A14,W,1,0,786295,2020-03-24T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786296,6,Hessen,LK Schwalm-Eder-Kreis,A05-A14,W,1,0,786296,2020-03-26T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786297,6,Hessen,LK Schwalm-Eder-Kreis,A05-A14,W,1,0,786297,2020-03-27T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786298,6,Hessen,LK Schwalm-Eder-Kreis,A15-A34,M,1,0,786298,2020-03-12T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786299,6,Hessen,LK Schwalm-Eder-Kreis,A15-A34,M,1,0,786299,2020-03-13T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786300,6,Hessen,LK Schwalm-Eder-Kreis,A15-A34,M,1,0,786300,2020-03-14T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786301,6,Hessen,LK Schwalm-Eder-Kreis,A15-A34,M,2,0,786301,2020-03-17T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786302,6,Hessen,LK Schwalm-Eder-Kreis,A15-A34,M,4,0,786302,2020-03-18T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786303,6,Hessen,LK Schwalm-Eder-Kreis,A15-A34,M,2,0,786303,2020-03-19T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786304,6,Hessen,LK Schwalm-Eder-Kreis,A15-A34,M,2,0,786304,2020-03-21T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786305,6,Hessen,LK Schwalm-Eder-Kreis,A15-A34,M,1,0,786305,2020-03-23T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786306,6,Hessen,LK Schwalm-Eder-Kreis,A15-A34,M,1,0,786306,2020-03-25T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786307,6,Hessen,LK Schwalm-Eder-Kreis,A15-A34,M,4,0,786307,2020-03-26T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786308,6,Hessen,LK Schwalm-Eder-Kreis,A15-A34,M,1,0,786308,2020-03-28T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786309,6,Hessen,LK Schwalm-Eder-Kreis,A15-A34,M,2,0,786309,2020-04-01T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786310,6,Hessen,LK Schwalm-Eder-Kreis,A15-A34,M,1,0,786310,2020-04-03T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",1,-9
786311,6,Hessen,LK Schwalm-Eder-Kreis,A15-A34,M,1,0,786311,2020-04-04T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",1,-9
786312,6,Hessen,LK Schwalm-Eder-Kreis,A15-A34,W,1,0,786312,2020-03-15T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786313,6,Hessen,LK Schwalm-Eder-Kreis,A15-A34,W,2,0,786313,2020-03-17T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786314,6,Hessen,LK Schwalm-Eder-Kreis,A15-A34,W,4,0,786314,2020-03-18T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786315,6,Hessen,LK Schwalm-Eder-Kreis,A15-A34,W,2,0,786315,2020-03-21T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786316,6,Hessen,LK Schwalm-Eder-Kreis,A15-A34,W,2,0,786316,2020-03-25T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786317,6,Hessen,LK Schwalm-Eder-Kreis,A15-A34,W,2,0,786317,2020-03-26T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786318,6,Hessen,LK Schwalm-Eder-Kreis,A15-A34,W,1,0,786318,2020-03-27T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786319,6,Hessen,LK Schwalm-Eder-Kreis,A15-A34,W,1,0,786319,2020-03-28T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786320,6,Hessen,LK Schwalm-Eder-Kreis,A15-A34,W,7,0,786320,2020-04-01T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786321,6,Hessen,LK Schwalm-Eder-Kreis,A15-A34,W,2,0,786321,2020-04-03T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786322,6,Hessen,LK Schwalm-Eder-Kreis,A15-A34,W,1,0,786322,2020-04-04T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",1,-9
786323,6,Hessen,LK Schwalm-Eder-Kreis,A35-A59,M,2,0,786323,2020-03-12T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786324,6,Hessen,LK Schwalm-Eder-Kreis,A35-A59,M,1,0,786324,2020-03-13T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786325,6,Hessen,LK Schwalm-Eder-Kreis,A35-A59,M,4,0,786325,2020-03-14T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786326,6,Hessen,LK Schwalm-Eder-Kreis,A35-A59,M,5,0,786326,2020-03-17T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786327,6,Hessen,LK Schwalm-Eder-Kreis,A35-A59,M,8,0,786327,2020-03-18T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786328,6,Hessen,LK Schwalm-Eder-Kreis,A35-A59,M,1,0,786328,2020-03-19T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786329,6,Hessen,LK Schwalm-Eder-Kreis,A35-A59,M,1,0,786329,2020-03-20T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786330,6,Hessen,LK Schwalm-Eder-Kreis,A35-A59,M,3,0,786330,2020-03-21T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786331,6,Hessen,LK Schwalm-Eder-Kreis,A35-A59,M,3,0,786331,2020-03-22T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786332,6,Hessen,LK Schwalm-Eder-Kreis,A35-A59,M,1,0,786332,2020-03-23T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786333,6,Hessen,LK Schwalm-Eder-Kreis,A35-A59,M,1,0,786333,2020-03-24T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786334,6,Hessen,LK Schwalm-Eder-Kreis,A35-A59,M,1,0,786334,2020-03-25T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786335,6,Hessen,LK Schwalm-Eder-Kreis,A35-A59,M,2,0,786335,2020-03-26T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786336,6,Hessen,LK Schwalm-Eder-Kreis,A35-A59,M,3,0,786336,2020-03-27T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786337,6,Hessen,LK Schwalm-Eder-Kreis,A35-A59,M,1,0,786337,2020-03-29T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786338,6,Hessen,LK Schwalm-Eder-Kreis,A35-A59,M,2,0,786338,2020-03-31T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786339,6,Hessen,LK Schwalm-Eder-Kreis,A35-A59,M,2,0,786339,2020-04-01T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786340,6,Hessen,LK Schwalm-Eder-Kreis,A35-A59,M,1,0,786340,2020-04-02T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786341,6,Hessen,LK Schwalm-Eder-Kreis,A35-A59,M,1,0,786341,2020-04-03T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786342,6,Hessen,LK Schwalm-Eder-Kreis,A35-A59,M,1,0,786342,2020-04-03T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",1,-9
786343,6,Hessen,LK Schwalm-Eder-Kreis,A35-A59,M,2,0,786343,2020-04-04T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",1,-9
786344,6,Hessen,LK Schwalm-Eder-Kreis,A35-A59,W,2,0,786344,2020-03-15T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786345,6,Hessen,LK Schwalm-Eder-Kreis,A35-A59,W,5,0,786345,2020-03-17T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786346,6,Hessen,LK Schwalm-Eder-Kreis,A35-A59,W,2,0,786346,2020-03-18T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786347,6,Hessen,LK Schwalm-Eder-Kreis,A35-A59,W,2,0,786347,2020-03-20T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786348,6,Hessen,LK Schwalm-Eder-Kreis,A35-A59,W,1,0,786348,2020-03-21T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786349,6,Hessen,LK Schwalm-Eder-Kreis,A35-A59,W,2,0,786349,2020-03-23T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786350,6,Hessen,LK Schwalm-Eder-Kreis,A35-A59,W,1,0,786350,2020-03-24T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786351,6,Hessen,LK Schwalm-Eder-Kreis,A35-A59,W,2,0,786351,2020-03-25T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786352,6,Hessen,LK Schwalm-Eder-Kreis,A35-A59,W,3,0,786352,2020-03-26T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786353,6,Hessen,LK Schwalm-Eder-Kreis,A35-A59,W,6,0,786353,2020-03-27T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786354,6,Hessen,LK Schwalm-Eder-Kreis,A35-A59,W,5,0,786354,2020-03-28T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786355,6,Hessen,LK Schwalm-Eder-Kreis,A35-A59,W,3,0,786355,2020-03-29T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786356,6,Hessen,LK Schwalm-Eder-Kreis,A35-A59,W,1,0,786356,2020-03-30T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786357,6,Hessen,LK Schwalm-Eder-Kreis,A35-A59,W,1,0,786357,2020-03-31T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786358,6,Hessen,LK Schwalm-Eder-Kreis,A35-A59,W,5,0,786358,2020-04-01T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786359,6,Hessen,LK Schwalm-Eder-Kreis,A35-A59,W,5,0,786359,2020-04-02T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786360,6,Hessen,LK Schwalm-Eder-Kreis,A35-A59,W,6,0,786360,2020-04-03T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786361,6,Hessen,LK Schwalm-Eder-Kreis,A35-A59,W,5,0,786361,2020-04-03T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",1,-9
786362,6,Hessen,LK Schwalm-Eder-Kreis,A35-A59,W,10,0,786362,2020-04-04T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",1,-9
786363,6,Hessen,LK Schwalm-Eder-Kreis,A60-A79,M,2,0,786363,2020-03-14T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786364,6,Hessen,LK Schwalm-Eder-Kreis,A60-A79,M,2,0,786364,2020-03-19T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786365,6,Hessen,LK Schwalm-Eder-Kreis,A60-A79,M,1,0,786365,2020-03-20T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786366,6,Hessen,LK Schwalm-Eder-Kreis,A60-A79,M,1,0,786366,2020-03-22T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786367,6,Hessen,LK Schwalm-Eder-Kreis,A60-A79,M,1,1,786367,2020-03-23T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,0
786368,6,Hessen,LK Schwalm-Eder-Kreis,A60-A79,M,1,0,786368,2020-03-23T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786369,6,Hessen,LK Schwalm-Eder-Kreis,A60-A79,M,2,0,786369,2020-03-24T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786370,6,Hessen,LK Schwalm-Eder-Kreis,A60-A79,M,2,0,786370,2020-03-25T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786371,6,Hessen,LK Schwalm-Eder-Kreis,A60-A79,M,2,0,786371,2020-03-26T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786372,6,Hessen,LK Schwalm-Eder-Kreis,A60-A79,M,3,0,786372,2020-04-01T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786373,6,Hessen,LK Schwalm-Eder-Kreis,A60-A79,M,2,0,786373,2020-04-02T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786374,6,Hessen,LK Schwalm-Eder-Kreis,A60-A79,M,1,0,786374,2020-04-03T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",1,-9
786375,6,Hessen,LK Schwalm-Eder-Kreis,A60-A79,M,2,0,786375,2020-04-04T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",1,-9
786376,6,Hessen,LK Schwalm-Eder-Kreis,A60-A79,W,1,0,786376,2020-03-20T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786377,6,Hessen,LK Schwalm-Eder-Kreis,A60-A79,W,1,0,786377,2020-03-24T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786378,6,Hessen,LK Schwalm-Eder-Kreis,A60-A79,W,1,0,786378,2020-03-25T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786379,6,Hessen,LK Schwalm-Eder-Kreis,A60-A79,W,1,0,786379,2020-03-26T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786380,6,Hessen,LK Schwalm-Eder-Kreis,A60-A79,W,3,0,786380,2020-03-27T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786381,6,Hessen,LK Schwalm-Eder-Kreis,A60-A79,W,3,0,786381,2020-03-29T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786382,6,Hessen,LK Schwalm-Eder-Kreis,A60-A79,W,1,0,786382,2020-03-30T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786383,6,Hessen,LK Schwalm-Eder-Kreis,A60-A79,W,1,0,786383,2020-03-31T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786384,6,Hessen,LK Schwalm-Eder-Kreis,A60-A79,W,6,0,786384,2020-04-01T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786385,6,Hessen,LK Schwalm-Eder-Kreis,A60-A79,W,7,0,786385,2020-04-02T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786386,6,Hessen,LK Schwalm-Eder-Kreis,A60-A79,W,1,0,786386,2020-04-03T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786387,6,Hessen,LK Schwalm-Eder-Kreis,A60-A79,W,2,0,786387,2020-04-04T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",1,-9
786388,6,Hessen,LK Schwalm-Eder-Kreis,A80+,M,2,0,786388,2020-03-24T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786389,6,Hessen,LK Schwalm-Eder-Kreis,A80+,M,1,1,786389,2020-03-27T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,0
786390,6,Hessen,LK Schwalm-Eder-Kreis,A80+,M,8,0,786390,2020-03-27T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786391,6,Hessen,LK Schwalm-Eder-Kreis,A80+,M,1,1,786391,2020-03-28T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,0
786392,6,Hessen,LK Schwalm-Eder-Kreis,A80+,M,2,0,786392,2020-04-02T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786393,6,Hessen,LK Schwalm-Eder-Kreis,A80+,W,5,0,786393,2020-03-27T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786394,6,Hessen,LK Schwalm-Eder-Kreis,A80+,W,1,1,786394,2020-03-27T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,1
786395,6,Hessen,LK Schwalm-Eder-Kreis,A80+,W,1,1,786395,2020-03-27T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,0
786396,6,Hessen,LK Schwalm-Eder-Kreis,A80+,W,1,0,786396,2020-03-28T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786397,6,Hessen,LK Schwalm-Eder-Kreis,A80+,W,1,0,786397,2020-03-31T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786398,6,Hessen,LK Schwalm-Eder-Kreis,A80+,W,1,0,786398,2020-04-01T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786399,6,Hessen,LK Schwalm-Eder-Kreis,A80+,W,1,1,786399,2020-04-02T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,0
786400,6,Hessen,LK Schwalm-Eder-Kreis,A80+,W,12,0,786400,2020-04-02T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786401,6,Hessen,LK Schwalm-Eder-Kreis,A80+,W,7,0,786401,2020-04-04T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",1,-9
786402,6,Hessen,LK Schwalm-Eder-Kreis,unbekannt,W,1,0,786402,2020-03-27T00:00:00Z,06634,"05.04.2020, 00:00 Uhr",0,-9
786403,6,Hessen,LK Waldeck-Frankenberg,A05-A14,M,1,0,786403,2020-04-01T00:00:00Z,06635,"05.04.2020, 00:00 Uhr",0,-9
786404,6,Hessen,LK Waldeck-Frankenberg,A05-A14,W,1,0,786404,2020-03-26T00:00:00Z,06635,"05.04.2020, 00:00 Uhr",0,-9
786405,6,Hessen,LK Waldeck-Frankenberg,A15-A34,M,1,0,786405,2020-03-17T00:00:00Z,06635,"05.04.2020, 00:00 Uhr",0,-9
786406,6,Hessen,LK Waldeck-Frankenberg,A15-A34,M,1,0,786406,2020-03-23T00:00:00Z,06635,"05.04.2020, 00:00 Uhr",0,-9
786407,6,Hessen,LK Waldeck-Frankenberg,A15-A34,M,1,0,786407,2020-03-26T00:00:00Z,06635,"05.04.2020, 00:00 Uhr",0,-9
786408,6,Hessen,LK Waldeck-Frankenberg,A15-A34,M,2,0,786408,2020-03-31T00:00:00Z,06635,"05.04.2020, 00:00 Uhr",0,-9
786409,6,Hessen,LK Waldeck-Frankenberg,A15-A34,M,1,0,786409,2020-04-01T00:00:00Z,06635,"05.04.2020, 00:00 Uhr",0,-9
786410,6,Hessen,LK Waldeck-Frankenberg,A15-A34,M,1,0,786410,2020-04-04T00:00:00Z,06635,"05.04.2020, 00:00 Uhr",1,-9
786411,6,Hessen,LK Waldeck-Frankenberg,A15-A34,W,1,0,786411,2020-03-17T00:00:00Z,06635,"05.04.2020, 00:00 Uhr",0,-9
786412,6,Hessen,LK Waldeck-Frankenberg,A15-A34,W,1,0,786412,2020-03-24T00:00:00Z,06635,"05.04.2020, 00:00 Uhr",0,-9
786413,6,Hessen,LK Waldeck-Frankenberg,A15-A34,W,1,0,786413,2020-03-25T00:00:00Z,06635,"05.04.2020, 00:00 Uhr",0,-9
786414,6,Hessen,LK Waldeck-Frankenberg,A15-A34,W,1,0,786414,2020-03-26T00:00:00Z,06635,"05.04.2020, 00:00 Uhr",0,-9
786415,6,Hessen,LK Waldeck-Frankenberg,A15-A34,W,2,0,786415,2020-03-27T00:00:00Z,06635,"05.04.2020, 00:00 Uhr",0,-9
786416,6,Hessen,LK Waldeck-Frankenberg,A15-A34,W,1,0,786416,2020-03-30T00:00:00Z,06635,"05.04.2020, 00:00 Uhr",0,-9
786417,6,Hessen,LK Waldeck-Frankenberg,A15-A34,W,1,0,786417,2020-04-01T00:00:00Z,06635,"05.04.2020, 00:00 Uhr",0,-9
786418,6,Hessen,LK Waldeck-Frankenberg,A15-A34,W,1,0,786418,2020-04-02T00:00:00Z,06635,"05.04.2020, 00:00 Uhr",0,-9
786419,6,Hessen,LK Waldeck-Frankenberg,A15-A34,W,1,0,786419,2020-04-03T00:00:00Z,06635,"05.04.2020, 00:00 Uhr",1,-9
786420,6,Hessen,LK Waldeck-Frankenberg,A35-A59,M,1,0,786420,2020-03-10T00:00:00Z,06635,"05.04.2020, 00:00 Uhr",0,-9
786421,6,Hessen,LK Waldeck-Frankenberg,A35-A59,M,1,0,786421,2020-03-13T00:00:00Z,06635,"05.04.2020, 00:00 Uhr",0,-9
786422,6,Hessen,LK Waldeck-Frankenberg,A35-A59,M,4,0,786422,2020-03-17T00:00:00Z,06635,"05.04.2020, 00:00 Uhr",0,-9
786423,6,Hessen,LK Waldeck-Frankenberg,A35-A59,M,1,0,786423,2020-03-18T00:00:00Z,06635,"05.04.2020, 00:00 Uhr",0,-9
786424,6,Hessen,LK Waldeck-Frankenberg,A35-A59,M,1,0,786424,2020-03-19T00:00:00Z,06635,"05.04.2020, 00:00 Uhr",0,-9
786425,6,Hessen,LK Waldeck-Frankenberg,A35-A59,M,2,0,786425,2020-03-21T00:00:00Z,06635,"05.04.2020, 00:00 Uhr",0,-9
786426,6,Hessen,LK Waldeck-Frankenberg,A35-A59,M,1,0,786426,2020-03-23T00:00:00Z,06635,"05.04.2020, 00:00 Uhr",0,-9
786427,6,Hessen,LK Waldeck-Frankenberg,A35-A59,M,2,0,786427,2020-03-24T00:00:00Z,06635,"05.04.2020, 00:00 Uhr",0,-9
786428,6,Hessen,LK Waldeck-Frankenberg,A35-A59,M,2,0,786428,2020-03-27T00:00:00Z,06635,"05.04.2020, 00:00 Uhr",0,-9
786429,6,Hessen,LK Waldeck-Frankenberg,A35-A59,M,2,0,786429,2020-03-30T00:00:00Z,06635,"05.04.2020, 00:00 Uhr",0,-9
786430,6,Hessen,LK Waldeck-Frankenberg,A35-A59,M,1,0,786430,2020-03-31T00:00:00Z,06635,"05.04.2020, 00:00 Uhr",0,-9
786431,6,Hessen,LK Waldeck-Frankenberg,A35-A59,M,2,0,786431,2020-04-01T00:00:00Z,06635,"05.04.2020, 00:00 Uhr",0,-9
786432,6,Hessen,LK Waldeck-Frankenberg,A35-A59,M,1,0,786432,2020-04-03T00:00:00Z,06635,"05.04.2020, 00:00 Uhr",1,-9
786433,6,Hessen,LK Waldeck-Frankenberg,A35-A59,W,1,0,786433,2020-03-10T00:00:00Z,06635,"05.04.2020, 00:00 Uhr",0,-9
786434,6,Hessen,LK Waldeck-Frankenberg,A35-A59,W,1,0,786434,2020-03-12T00:00:00Z,06635,"05.04.2020, 00:00 Uhr",0,-9
786435,6,Hessen,LK Waldeck-Frankenberg,A35-A59,W,1,0,786435,2020-03-14T00:00:00Z,06635,"05.04.2020, 00:00 Uhr",0,-9
786436,6,Hessen,LK Waldeck-Frankenberg,A35-A59,W,5,0,786436,2020-03-17T00:00:00Z,06635,"05.04.2020, 00:00 Uhr",0,-9
